address_geo,count,perc,cumperc,geocode_yes,latitude,longitude,,
Main St and Moulton  AVE Los Angeles 90031,2,4.96E-04,0.244796829,1,34.065908,-118.218984,,
Main st and Moulton  AVE Los Angeles,1,2.48E-04,0.802775025,1,34.065908,-118.218984,,
4th st and Shatto  PL Los Angeles,1,2.48E-04,0.527998018,1,34.067,-118.290065,,
Vermont to Westmoreland and 4th ST Los Angeles,1,2.48E-04,0.917492567,1,34.067077,-118.289644,,
Vermont/ 4th and Shatto Los Angeles,1,2.48E-04,0.917740337,1,34.067077,-118.289644,,
4th and Vermont  Los Angeles,1,2.48E-04,0.527750248,1,34.067378,-118.291779,,
4th st and Vermont  AVE Los Angeles,1,2.48E-04,0.528245788,1,34.067378,-118.291779,,
parkview and beverly BLVD Los Angeles 90057,1,2.48E-04,0.990336967,1,34.067993,-118.273632,,
Juanita and 3rd ST Los Angeles 90004,4,9.91E-04,0.093904856,1,34.069051,-118.289364,,
between Broadway/Dead End and Ave 18 Los Angeles 90031,1,2.48E-04,0.974231913,1,34.071951,-118.222837,,
101 Freeway Underpass and Alvarado ST Los Angeles 90026,1,2.48E-04,0.309217047,1,34.072023,-118.266918,,
101 FWY and Alvarado ST Los Angeles 90026,3,7.43E-04,0.104311199,1,34.072044,-118.26692,,
101 Fwy and Alvarado ST Los Angeles 90026,3,7.43E-04,0.10802775,1,34.072044,-118.26692,,
101 FWY and ALVARADO Los Angeles 90026,2,4.96E-04,0.166997027,1,34.072044,-118.26692,,
101 Fwy and Alvarado  BLVD Los Angeles 90001,1,2.48E-04,0.324083251,1,34.072044,-118.26692,,
101 FWY and Alvarado  Los Angeles 90026,1,2.48E-04,0.295837463,1,34.072044,-118.26692,,
101 Fwy and Alvarado BLVD Los Angeles 90026,1,2.48E-04,0.324331021,1,34.072044,-118.26692,,
101 Fwy and Alvarado Los Angeles,1,2.48E-04,0.324578791,1,34.072044,-118.26692,,
101 fwy and alvarado Los Angeles 90057,1,2.48E-04,0.351585728,1,34.072044,-118.26692,,
101 Freeway and Alvarado Los Angeles,3,7.43E-04,0.105054509,1,34.072053,-118.266928,,
101 Freeway and Alvarado  ST Los Angeles 90026,1,2.48E-04,0.311942517,1,34.072053,-118.266928,,
101 Freeway and Alvarado Los Angeles 90026,1,2.48E-04,0.312190287,1,34.072053,-118.266928,,
101 frwy and Alvarado  ST Los Angeles 90026,1,2.48E-04,0.343904856,1,34.072053,-118.266928,,
101 Frwy and Alvarado BLVD Los Angeles 90026,1,2.48E-04,0.32160555,1,34.072053,-118.266928,,
101 FWY Underpass and Alvarado  BLVD Los Angeles,1,2.48E-04,0.295589693,1,34.072053,-118.266928,,
101 Underpass and Alvarado Los Angeles 90026,1,2.48E-04,0.334985134,1,34.072053,-118.266928,,
Hollywood and Alvarado ST Los Angeles 90026,1,2.48E-04,0.753221011,1,34.072094,-118.266884,,
Hollywood Frwy and Alvarado ST Los Angeles 90026,1,2.48E-04,0.752229931,1,34.072094,-118.266884,,
Pasadena and Ave 18 Los Angeles,4,9.91E-04,0.095887017,1,34.073254,-118.223439,,
Pasadena/Dead End and Ave 18 Los Angeles 90031,4,9.91E-04,0.097869177,1,34.073254,-118.223439,,
Pasadena and Ave 18 Los Angeles 90031,3,7.43E-04,0.154112983,1,34.073254,-118.223439,,
Pasadena Ave. & Dead End and N Avenue 18 Los Angeles 90031,1,2.48E-04,0.840931615,1,34.073254,-118.223439,,
Pasadena St and Ave 18 Los Angeles 90031,1,2.48E-04,0.841179386,1,34.073254,-118.223439,,
ECHO PARK LAKE Los Angeles 90026,1,2.48E-04,0.669970268,,34.073591,-118.261557,,
Echo Park Lake Los Angeles 90026,1,2.48E-04,0.671704658,,34.073591,-118.261557,,
Echo Park Los Angeles 90026,1,2.48E-04,0.671952428,,34.073591,-118.261557,,
between Pasadena/Dead End and Avenue 18 Los Angeles 90031,2,4.96E-04,0.276015857,1,34.07401,-118.223945,,
Pasadena - Barranca and Ave 18 Los Angeles,1,2.48E-04,0.840683845,,34.074023,-118.223981,,
Pasadena St and Ave 20 Los Angeles 90031,1,2.48E-04,0.841427156,1,34.074245,-118.221262,,
HOLLYWOOD FREEWAY UNDERPASS and CORONADO ST Los Angeles 90026,1,2.48E-04,0.740832507,1,34.074307,-118.272147,,
HOLLYWOOD FWY and CORONADO  ST Los Angeles 90026,1,2.48E-04,0.742566898,1,34.074307,-118.272147,,
101 Freeway and Coronado  ST Los Angeles 90026,1,2.48E-04,0.315411298,1,34.074334,-118.272109,,
101 Freeway and Coronado Los Angeles,1,2.48E-04,0.315659068,1,34.074334,-118.272109,,
101 Freeway and Coronado Los Angeles 90026,1,2.48E-04,0.315906838,1,34.074334,-118.272109,,
101 Fwy and Coronado ST Los Angeles 90026,3,7.43E-04,0.10877106,1,34.074348,-118.272125,,
101 fwy and Coronado Los Angeles,1,2.48E-04,0.347125867,1,34.074348,-118.272125,,
101 FWY and Coronado Los Angeles 90026,1,2.48E-04,0.299801784,1,34.074348,-118.272125,,
101 FWY and Coronado ST Los Angeles 90026,1,2.48E-04,0.300049554,1,34.074348,-118.272125,,
101 Freeway North and Corondo  ST Los Angeles 90026,1,2.48E-04,0.308721506,1,34.074405,-118.2722,,
101 Freeway Underpass and Coronado Los Angeles,1,2.48E-04,0.310455897,1,34.074405,-118.2722,,
101 UNDERPASS and CORONADO Los Angeles 90026,1,2.48E-04,0.334737364,1,34.074405,-118.2722,,
Vermont and Council Los Angeles 90004,1,2.48E-04,0.916997027,1,34.074495,-118.291815,,
between Pasadena/Broadway and Ave 24 Los Angeles 90031,4,9.91E-04,0.101833499,1,34.074692,-118.217056,,
between Broadway/Pasadena and Ave 24 Los Angeles 90031,1,2.48E-04,0.974479683,1,34.074692,-118.217056,,
between Padasena/Broadway and Avenue 24 Los Angeles 90031,1,2.48E-04,0.975966303,1,34.074692,-118.217056,,
between Pasadena/Broadway and Avenue 24 Los Angeles 90031,1,2.48E-04,0.976461843,1,34.074692,-118.217056,,
Broadway/Pasadena and Ave 24 Los Angeles 90031,1,2.48E-04,0.638751239,1,34.074715,-118.217071,,
Pasadena and Broadway and Ave 24  Los Angeles,1,2.48E-04,0.842170466,1,34.074715,-118.217071,,
Pasadena and Broadway and Ave 24  Los Angeles 90031,1,2.48E-04,0.842418236,1,34.074715,-118.217071,,
Pasadena/Broadway and Ave 24 Los Angeles 90031,1,2.48E-04,0.842666006,1,34.074715,-118.217071,,
Passadena/ Broadway and ave 24 Los Angeles,1,2.48E-04,0.842913776,1,34.074715,-118.217071,,
N. Broadway & Pasadena and S Ave 24  Los Angeles 90031,1,2.48E-04,0.815411298,,34.07475,-118.217061,,
Pasadena and Ave 24 Los Angeles,4,9.91E-04,0.096878097,1,34.074757,-118.220007,,
Barranca and Dead End and Ave 18 Los Angeles 90031,3,7.43E-04,0.129583746,1,34.074757,-118.224398,,
Pasadena and Ave 21 Los Angeles,3,7.43E-04,0.154856293,1,34.074757,-118.220007,,
Barranca and Avenue 18 Los Angeles 90031,1,2.48E-04,0.616204163,1,34.074757,-118.224398,,
Barranca and Dead End and Ave 18 Los Angeles,1,2.48E-04,0.616699703,1,34.074757,-118.224398,,
between Barranca/Dead End and Ave 18 Los Angeles 90031,1,2.48E-04,0.973984143,1,34.074757,-118.224398,,
Pasadena and Ave 21 Los Angeles 90031,1,2.48E-04,0.841674926,1,34.074757,-118.220007,,
Pasadena and Avenue 21 Los Angeles,1,2.48E-04,0.841922696,1,34.074757,-118.220007,,
110 Fwy and Amador ST Los Angeles 90012,1,2.48E-04,0.376858276,1,34.074868,-118.232654,,
BARRANCA/PASADE SAN FERNANDO  RD Los Angeles 90031,1,2.48E-04,0.613726462,1,34.074948,-118.221647,,
Barranca and Ave 19 Los Angeles,1,2.48E-04,0.615708622,1,34.075211,-118.223247,,
Cosmopolitan and Westmoreland AVE Los Angeles,1,2.48E-04,0.658820614,1,34.075351,-118.288023,,
cosmopolitan and westmoreland Los Angeles 90020,1,2.48E-04,0.980673935,1,34.075351,-118.288023,,
Cosmopolitan and Westoreland Los Angeles 90021,1,2.48E-04,0.659068385,1,34.075351,-118.288023,,
COSMPOLITAN and WESTMORELAND AVE Los Angeles 90004,1,2.48E-04,0.64444995,1,34.075351,-118.288023,,
101 Freeway and Vendome ST Los Angeles 90026,1,2.48E-04,0.31987116,1,34.076573,-118.279192,,
101 freeway and Vendome ST Los Angeles 90026,1,2.48E-04,0.342170466,1,34.076573,-118.279192,,
101 Freeway Underpass and Vendome  Los Angeles,1,2.48E-04,0.311446977,1,34.076573,-118.279192,,
101 fwy and vendome Los Angeles 90026,1,2.48E-04,0.35654113,1,34.076573,-118.279192,,
101 FWY and Vendome ST Los Angeles 90026,1,2.48E-04,0.305748266,1,34.076573,-118.279192,,
Humboldt and Dead End and Ave 21 Los Angeles 90031,2,4.96E-04,0.241823588,1,34.076872,-118.222683,,
Humbold St/ Dead End and Ave 21 Los Angeles 90031,1,2.48E-04,0.758919722,1,34.076872,-118.222683,,
Humboldt and Dead End and Ave 21  Los Angeles 90031,1,2.48E-04,0.760901883,1,34.076872,-118.222683,,
Humboldt and Dead End and Ave 21 Los Angeles,1,2.48E-04,0.761149653,1,34.076872,-118.222683,,
Humboldt St. & Dead End and N Avenue 21 Los Angeles 90031,1,2.48E-04,0.759415263,1,34.076872,-118.222683,,
HUMBOLDT STREET/DEAD END and AVENUE 21 Los Angeles 90031,1,2.48E-04,0.743310208,1,34.076872,-118.222683,,
Humbolldt Ave and Avenue 21 Los Angeles 90031,1,2.48E-04,0.761645193,1,34.076872,-118.222683,,
Humbolt and Ave 21 Los Angeles,1,2.48E-04,0.761892963,1,34.076872,-118.222683,,
Humbolt and Ave 21 Los Angeles 90023,1,2.48E-04,0.762140733,1,34.076872,-118.222683,,
humbolt and ave 21 Los Angeles 90031,1,2.48E-04,0.986124876,1,34.076872,-118.222683,,
Barranca and Ave 21 Los Angeles,3,7.43E-04,0.128840436,1,34.076893,-118.221436,,
BARRANCA and AVE 21 Los Angeles,2,4.96E-04,0.222001982,1,34.076893,-118.221436,,
Barranca and Ave 21 Los Angeles 90023,1,2.48E-04,0.615956392,1,34.076893,-118.221436,,
BARRANCA and AVE 21 Los Angeles 90031,1,2.48E-04,0.613478692,1,34.076893,-118.221436,,
Barranca and Avenue 21 Los Angeles 90031,1,2.48E-04,0.616451933,1,34.076893,-118.221436,,
101 Freeway underpass and Silver Lake BLVD Los Angeles 90026,1,2.48E-04,0.32135778,1,34.077195,-118.281643,,
101 Frwy and Silver Lake  BLVD Los Angeles 90026,1,2.48E-04,0.32210109,1,34.077195,-118.281643,,
101 FWY and Silver Lake  BLVD Los Angeles 90004,1,2.48E-04,0.304509415,1,34.077198,-118.281644,,
101 FWY and Silver Lake AVE Los Angeles 90026,1,2.48E-04,0.304757185,1,34.077198,-118.281644,,
101 Fwy and Silver Lake BLVD Los Angeles 90026,1,2.48E-04,0.330773043,1,34.077198,-118.281644,,
101 fwy and Silver Lake Blvd Los Angeles 90026,1,2.48E-04,0.350346878,1,34.077198,-118.281644,,
101 fwy and silverlake BLVD Los Angeles 90026,1,2.48E-04,0.35579782,1,34.077198,-118.281644,,
101 Fwy Underpass and Silver Lake  BLVD Los Angeles 90026,1,2.48E-04,0.323835481,1,34.077207,-118.28182,,
HOLLYWOOD FREEWAY and SILVER LAKE BLVD Los Angeles 90026,1,2.48E-04,0.741823588,1,34.077207,-118.281719,,
Hollywood Frwy and Silver Lake  BLVD Los Angeles 90026,1,2.48E-04,0.752725471,1,34.077207,-118.281719,,
397 N Silver Lake BLVD Los Angeles 90026,6,0.00148662,0.042120912,1,34.077357,-118.281389,,
397 N SILVER LAKE BLVD Los Angeles 90026,2,4.96E-04,0.206144698,1,34.077357,-118.281389,,
HUMBOLDT and AVE 21 Los Angeles,2,4.96E-04,0.237859267,1,34.077426,-118.221835,,
Humboldt and Ave 21 Los Angeles,2,4.96E-04,0.240832507,1,34.077426,-118.221835,,
Humboldt and Ave 21 Los Angeles 90031,2,4.96E-04,0.241328048,1,34.077426,-118.221835,,
Humboldt and Ave 21  Los Angeles 90031,1,2.48E-04,0.760406343,1,34.077426,-118.221835,,
HUMBOLDT and AVE 21 Los Angeles 90031,1,2.48E-04,0.743557978,1,34.077426,-118.221835,,
Humboldt and Avenue 21 Los Angeles 90031,1,2.48E-04,0.760654113,1,34.077426,-118.221835,,
Humbodt to Goldline and San Fernando RD Los Angeles 90031,1,2.48E-04,0.758671952,1,34.077632,-118.223265,,
Humboldt adn Goldline and San Fernando  RD Los Angeles 90031,1,2.48E-04,0.759663033,1,34.077632,-118.223265,,
Humboldt and Goldline and San Fernando RD Los Angeles 90031,1,2.48E-04,0.761397423,1,34.077632,-118.223265,,
101 FWY and HOOVER Los Angeles,2,4.96E-04,0.168483647,1,34.077825,-118.284427,,
101 FWY and HOOVER Los Angeles 90026,1,2.48E-04,0.302031715,1,34.077825,-118.284427,,
101 Fwy and Hoover Los Angeles 90026,1,2.48E-04,0.328543112,1,34.077825,-118.284427,,
101 fwy and Hoover ST Los Angeles,1,2.48E-04,0.348364718,1,34.077825,-118.284427,,
101 FWY and Hoover ST Los Angeles 90004,1,2.48E-04,0.302279485,1,34.077825,-118.284427,,
101 Fwy and Hoover ST Los Angeles 90026,1,2.48E-04,0.328790882,1,34.077825,-118.284427,,
101 fwy and Laurel  CYN Los Angeles,1,2.48E-04,0.348612488,1,34.077825,-118.284427,,
101 FREEWAY UNDERPASS and HOOVER ST Los Angeles 90012,1,2.48E-04,0.293607532,1,34.077827,-118.284425,,
101 Underpass and Hoover  ST Los Angeles 90026,1,2.48E-04,0.335480674,1,34.077827,-118.284425,,
Hollywood FWY and Hoover ST Los Angeles 90026,2,4.96E-04,0.238850347,1,34.077863,-118.284435,,
Sunset and Glendale Los Angeles,1,2.48E-04,0.896927651,,34.077897,-118.260586,,
Sunset Blvd and Glendale BLVD Los Angeles 90026,1,2.48E-04,0.896184341,,34.077897,-118.260586,,
Sunset Blvd UNDERPASS and Glendale  BLVD Los Angeles 90039,1,2.48E-04,0.895936571,,34.077897,-118.260586,,
101 Freeway and Virgil AVE Los Angeles,2,4.96E-04,0.173439049,1,34.078072,-118.286849,,
101 Freeway and Virgil  AVE Los Angeles 90004,1,2.48E-04,0.3203667,1,34.078072,-118.286849,,
101 FREEWAY UNDERPASS and VIRGIL Los Angeles 90004,1,2.48E-04,0.293855302,1,34.078072,-118.286849,,
101 Fwy and N Virgil AVE Los Angeles 90004,1,2.48E-04,0.330277502,1,34.078072,-118.286849,,
101 fwy and virgil AVE Los Angeles 90004,1,2.48E-04,0.35728444,1,34.078072,-118.286849,,
101 fwy and Virgil Los Angeles,1,2.48E-04,0.350842418,1,34.078072,-118.286849,,
Humboldt and Artesia Los Angeles 90031,1,2.48E-04,0.759910803,1,34.080464,-118.217599,,
humboldt and artesian AVE Los Angeles 90031,1,2.48E-04,0.985877106,1,34.080464,-118.217599,,
Humboldt and Artesian ST Los Angeles 90031,1,2.48E-04,0.760158573,1,34.080464,-118.217599,,
Humboldt St and Artesian PL Los Angeles 90031,1,2.48E-04,0.759167493,1,34.080464,-118.217599,,
110 FREEWAY and AVE 20 Los Angeles 90031,1,2.48E-04,0.368186323,1,34.080875,-118.225374,,
110 Freeway and N San Fernando  RD Los Angeles 90031,1,2.48E-04,0.373389495,1,34.080875,-118.225374,,
110 Freeway and San Fernando  RD Los Angeles 90031,1,2.48E-04,0.373885035,1,34.080875,-118.225374,,
110 FWY and N San Fernando RD Los Angeles 90031,1,2.48E-04,0.369672944,1,34.080911,-118.225297,,
110 Freeway North On-Ramp and N San Fernando RD Los Angeles 90001,1,2.48E-04,0.372646184,1,34.08185,-118.225552,,
110 Fwy and Ave 26 Los Angeles 90031,1,2.48E-04,0.377106046,1,34.08335,-118.221705,,
110 FWY underpass and Avenue 26 Los Angeles,1,2.48E-04,0.370911794,1,34.08335,-118.221705,,
101 Freeway and Melrose Los Angeles 90004,2,4.96E-04,0.171952428,1,34.083562,-118.298749,,
101 fwy and melrose AVE Los Angeles 90004,1,2.48E-04,0.354063429,1,34.083562,-118.298749,,
between Pasadena/Artesian and Avenue 34 Los Angeles 90031,2,4.96E-04,0.275520317,1,34.084275,-118.214952,,
Waring and Highland  AVE Los Angeles,2,4.96E-04,0.268582755,1,34.085289,-118.338595,,
Waring and Highland  Los Angeles,2,4.96E-04,0.269078295,1,34.085289,-118.338595,,
Waring and Highland  Los Angeles 90028,1,2.48E-04,0.936570862,1,34.085289,-118.338595,,
Waring and Highland  Los Angeles 90038,1,2.48E-04,0.936818632,1,34.085289,-118.338595,,
WARING and HIGHLAND AVE Los Angeles 90025,1,2.48E-04,0.923439049,1,34.085289,-118.338595,,
Waring and Highland AVE Los Angeles 90028,1,2.48E-04,0.937066402,1,34.085289,-118.338595,,
Waring and Highland Los Angeles,1,2.48E-04,0.937314172,1,34.085289,-118.338595,,
Waring St. and Highland AVE Los Angeles 90048,1,2.48E-04,0.936075322,1,34.085289,-118.338595,,
Waring Street and Highland  AVE Los Angeles 90038,1,2.48E-04,0.936323092,1,34.085289,-118.338595,,
warring and highland  Los Angeles,1,2.48E-04,0.996778989,1,34.085289,-118.338595,,
warring and highland AVE Los Angeles 90038,1,2.48E-04,0.997026759,1,34.085289,-118.338595,,
Warring and Highland Los Angeles,1,2.48E-04,0.937561943,1,34.085289,-118.338595,,
warring and N highland AVE Los Angeles 90038,1,2.48E-04,0.996531219,1,34.085289,-118.338595,,
Willoughby and Highland  AVE Los Angeles,2,4.96E-04,0.270564916,1,34.087102,-118.338587,,
WILLOUGHBY and HIGHLAND  AVE Los Angeles 90038,1,2.48E-04,0.924677899,1,34.087102,-118.338587,,
Willoughby and Highland  Los Angeles,1,2.48E-04,0.946481665,1,34.087102,-118.338587,,
Willoughby and highland  Los Angeles 90038,1,2.48E-04,0.947472745,1,34.087102,-118.338587,,
Willoughby and Highland  Los Angeles 90046,1,2.48E-04,0.946729435,1,34.087102,-118.338587,,
Willoughby and Highland Los Angeles,1,2.48E-04,0.946977205,1,34.087102,-118.338587,,
Willoughby and N Highland  AVE Los Angeles 90038,1,2.48E-04,0.947224975,1,34.087102,-118.338587,,
wiloughby and highland  AVE Los Angeles 90038,1,2.48E-04,0.997522299,1,34.087102,-118.338587,,
Wiloughby and Highland  BLVD Los Angeles,1,2.48E-04,0.948463826,1,34.087102,-118.338587,,
San Fernando and Poplar Los Angeles,1,2.48E-04,0.870664024,1,34.088348,-118.226075,,
5123 E Huntington DR Los Angeles 90032,7,0.00173439,0.025024777,1,34.08966579,-118.1699843,,
5123 E Huntington  DR Los Angeles 90032,2,4.96E-04,0.21258672,1,34.08966579,-118.1699843,,
5123 E Hungtington  DR Los Angeles 90032,1,2.48E-04,0.537661051,1,34.08966579,-118.1699843,,
5123 E hunington  Los Angeles,1,2.48E-04,0.537908821,1,34.08966579,-118.1699843,,
5135 E Huntington  DR Los Angeles 90032,1,2.48E-04,0.538156591,1,34.08966579,-118.1699843,,
5135 E Huntington DR Los Angeles 90032,1,2.48E-04,0.538404361,1,34.08966579,-118.1699843,,
5185 E HUNTINGTON DR Los Angeles 90032,1,2.48E-04,0.538652131,1,34.089847,-118.168261,,
1071 Ardmore ST Los Angeles 90001,1,2.48E-04,0.364222002,1,34.0904,-118.301881,,
5385 E Huntington DR Los Angeles 90032,7,0.00173439,0.026759167,1,34.091891,-118.163179,,
5385 E huntington DR Los Angeles 90032,2,4.96E-04,0.21308226,1,34.091891,-118.163179,,
5385 E Huntington  DR Los Angeles 90032,1,2.48E-04,0.540634291,1,34.091891,-118.163179,,
Vermont and vermont  PL Los Angeles 90029,1,2.48E-04,0.917244797,1,34.092341,-118.291772,,
Between Vine & Cahuenga and La Mirada Los Angeles 90038,1,2.48E-04,0.627849356,1,34.093232,-118.327991,,
Vermont/Lexington and Los Angeles 90029,1,2.48E-04,0.917988107,1,34.09345,-118.291651,,
MYRA and EFFIE  ST Los Angeles 90029,1,2.48E-04,0.792120912,1,34.094901,-118.281167,,
Martel and Sunset  BLVD Los Angeles,1,2.48E-04,0.806243806,1,34.098004,-118.350355,,
Martel and Sunset  BLVD Los Angeles 90046,1,2.48E-04,0.806491576,1,34.098004,-118.350355,,
Martel and SunSet  Los Angeles,1,2.48E-04,0.805996036,1,34.098004,-118.350355,,
Martel and Sunset  Los Angeles,1,2.48E-04,0.806739346,1,34.098004,-118.350355,,
Martel and Sunset  Los Angeles 90046,1,2.48E-04,0.806987116,1,34.098004,-118.350355,,
Martel and Sunset BLVD Los Angeles 90068,1,2.48E-04,0.807234886,1,34.098004,-118.350355,,
Martel st and Sunset BLVD Los Angeles,1,2.48E-04,0.807482656,1,34.098004,-118.350355,,
Hollywood Frwy and Sunset AVE Los Angeles 90028,1,2.48E-04,0.752973241,1,34.098118,-118.314542,,
Selma/Sunset and Ivar  AVE Los Angeles 90028,1,2.48E-04,0.881070367,,34.098956,-118.328622,,
Selma/Sunset and Ivar Los Angeles 90028,1,2.48E-04,0.881318137,,34.098956,-118.328622,,
Schrader Los Angeles,2,4.96E-04,0.258671952,,34.099784,-118.334241,,
Schrader and Selma  Los Angeles 90028,1,2.48E-04,0.879088206,,34.099784,-118.334241,,
Schrader and Selma and Las Palmas AVE Los Angeles 90028,1,2.48E-04,0.879583746,,34.099784,-118.334241,,
Schrader and Selma Los Angeles,1,2.48E-04,0.879335976,,34.099784,-118.334241,,
Selma and las palmas Los Angeles 90028,1,2.48E-04,0.880822597,,34.099784,-118.334241,,
Selma and Las Pelmas  AVE Los Angeles 90028,1,2.48E-04,0.880327056,,34.099784,-118.334241,,
Selma and Schrader Los Angeles 90026,1,2.48E-04,0.880574827,,34.099784,-118.334241,,
Selma Ave & Las Palmas  AVE Los Angeles 90028,1,2.48E-04,0.879831516,,34.099784,-118.334241,,
Selma Ave/Schrader - Las Palmas and Schrader Los Angeles 90028,1,2.48E-04,0.880079286,,34.099784,-118.334241,,
1561 N Lyman Los Angeles 90027,4,9.91E-04,0.076065411,1,34.099792,-118.288805,,
1561 N Lyman  AVE Los Angeles 90027,1,2.48E-04,0.434588702,1,34.099792,-118.288805,,
1561 N Lyman  Los Angeles,1,2.48E-04,0.434836472,1,34.099792,-118.288805,,
101 and Bronson Los Angeles 90028,1,2.48E-04,0.335976214,1,34.10306,-118.31801,,
Hollywood Freeway and Bronson  AVE Los Angeles 90028,1,2.48E-04,0.75123885,1,34.103089,-118.318032,,
101 Freeway and Bronson Los Angeles 90028,2,4.96E-04,0.169970268,1,34.103189,-118.31802,,
101 Freeway and Bronson Los Angeles,1,2.48E-04,0.312438057,1,34.103189,-118.31802,,
101 frwy and Bronson  Los Angeles 90028,1,2.48E-04,0.344152626,1,34.103189,-118.31802,,
101 fwy and Bronson  AVE Los Angeles,1,2.48E-04,0.344895937,1,34.103189,-118.31802,,
101 FWY and Bronson Los Angeles,1,2.48E-04,0.296333003,1,34.103189,-118.31802,,
101 FWY and N BRONSON AVE Los Angeles 90028,1,2.48E-04,0.304013875,1,34.103189,-118.31802,,
101 Fwy to Carlos and Gower Los Angeles,1,2.48E-04,0.333746283,1,34.103489,-118.322364,,
